Crop,District,Date,Price
Potato,Gadag,2025-11-13,29.26
Potato,Haveri,2025-11-13,22.29
Chilli,Bangalore Urban,2025-11-13,106.82
Chilli,Bangalore Rural,2025-11-13,104.78
Chilli,Mysuru,2025-11-13,113.13
Chilli,Mandya,2025-11-13,112.64
Chilli,Tumakuru,2025-11-13,125.87
Chilli,Kolar,2025-11-13,120.08
Chilli,Chikkaballapur,2025-11-13,113.78
Chilli,Ramanagara,2025-11-13,113.24
Chilli,Hassan,2025-11-13,132.17
Chilli,Chikkamagaluru,2025-11-13,106.87
Chilli,Kodagu,2025-11-13,105.6
Chilli,Dakshina Kannada,2025-11-13,102.02
Chilli,Udupi,2025-11-13,98.07
Chilli,Uttara Kannada,2025-11-13,106.55
Chilli,Shivamogga,2025-11-13,115.87
Chilli,Davangere,2025-11-13,91.53
Chilli,Chitradurga,2025-11-13,115.79
Chilli,Ballari,2025-11-13,113.27
Chilli,Koppal,2025-11-13,104.3
Chilli,Raichur,2025-11-13,119.49
Chilli,Kalaburagi,2025-11-13,101.02
Chilli,Yadgir,2025-11-13,100.12
Chilli,Bidar,2025-11-13,110.84
Chilli,Vijayapura,2025-11-13,107.12
Chilli,Bagalkot,2025-11-13,121.1
Chilli,Belagavi,2025-11-13,96.4
Chilli,Dharwad,2025-11-13,94.48
Chilli,Gadag,2025-11-13,96.96
Chilli,Haveri,2025-11-13,105.0
Beans,Bangalore Urban,2025-11-13,57.51
Beans,Bangalore Rural,2025-11-13,58.61
Beans,Mysuru,2025-11-13,55.79
Beans,Mandya,2025-11-13,53.79
Beans,Tumakuru,2025-11-13,52.73
Beans,Kolar,2025-11-13,56.55
Beans,Chikkaballapur,2025-11-13,53.42
Beans,Ramanagara,2025-11-13,61.96
Beans,Hassan,2025-11-13,57.21
Beans,Chikkamagaluru,2025-11-13,58.47
Beans,Kodagu,2025-11-13,49.86
Beans,Dakshina Kannada,2025-11-13,54.29
Beans,Udupi,2025-11-13,60.22
Beans,Uttara Kannada,2025-11-13,52.32
Beans,Shivamogga,2025-11-13,56.19
Beans,Davangere,2025-11-13,52.56
Beans,Chitradurga,2025-11-13,65.18
Beans,Ballari,2025-11-13,46.9
Beans,Koppal,2025-11-13,56.8
Beans,Raichur,2025-11-13,57.98
Beans,Kalaburagi,2025-11-13,58.3
Beans,Yadgir,2025-11-13,53.24
Beans,Bidar,2025-11-13,53.92
Beans,Vijayapura,2025-11-13,59.28
Beans,Bagalkot,2025-11-13,54.4
Beans,Belagavi,2025-11-13,49.68
Beans,Dharwad,2025-11-13,53.84
Beans,Gadag,2025-11-13,54.52
Beans,Haveri,2025-11-13,56.9
Cabbage,Bangalore Urban,2025-11-13,22.81
Cabbage,Bangalore Rural,2025-11-13,21.66
Cabbage,Mysuru,2025-11-13,23.46
Cabbage,Mandya,2025-11-13,25.38
Cabbage,Tumakuru,2025-11-13,21.12
Cabbage,Kolar,2025-11-13,24.74
Cabbage,Chikkaballapur,2025-11-13,22.97
Cabbage,Ramanagara,2025-11-13,22.08
Cabbage,Hassan,2025-11-13,25.54
Cabbage,Chikkamagaluru,2025-11-13,24.09
Cabbage,Kodagu,2025-11-13,26.13
Cabbage,Dakshina Kannada,2025-11-13,21.25
Cabbage,Udupi,2025-11-13,24.68
Cabbage,Uttara Kannada,2025-11-13,24.23
Cabbage,Shivamogga,2025-11-13,21.97
Cabbage,Davangere,2025-11-13,24.86
Cabbage,Chitradurga,2025-11-13,23.4
Cabbage,Ballari,2025-11-13,25.14
Cabbage,Koppal,2025-11-13,24.15
Cabbage,Raichur,2025-11-13,25.67
Cabbage,Kalaburagi,2025-11-13,24.71
Cabbage,Yadgir,2025-11-13,27.75
Cabbage,Bidar,2025-11-13,23.66
Cabbage,Vijayapura,2025-11-13,23.62
Cabbage,Bagalkot,2025-11-13,20.69
Cabbage,Belagavi,2025-11-13,26.54
Cabbage,Dharwad,2025-11-13,23.42
Cabbage,Gadag,2025-11-13,22.38
Cabbage,Haveri,2025-11-13,21.73
Cauliflower,Bangalore Urban,2025-11-13,30.04
Cauliflower,Bangalore Rural,2025-11-13,32.57
Cauliflower,Mysuru,2025-11-13,33.71
Cauliflower,Mandya,2025-11-13,33.99
Cauliflower,Tumakuru,2025-11-13,32.3
Cauliflower,Kolar,2025-11-13,33.45
Cauliflower,Chikkaballapur,2025-11-13,37.66
Cauliflower,Ramanagara,2025-11-13,29.18
Cauliflower,Hassan,2025-11-13,28.62
Cauliflower,Chikkamagaluru,2025-11-13,35.2
Cauliflower,Kodagu,2025-11-13,26.1
Cauliflower,Dakshina Kannada,2025-11-13,26.43
Cauliflower,Udupi,2025-11-13,29.59
Cauliflower,Uttara Kannada,2025-11-13,30.31
Cauliflower,Shivamogga,2025-11-13,29.37
Cauliflower,Davangere,2025-11-13,34.53
Cauliflower,Chitradurga,2025-11-13,29.54
Cauliflower,Ballari,2025-11-13,28.86
Cauliflower,Koppal,2025-11-13,34.73
Cauliflower,Raichur,2025-11-13,33.41
Cauliflower,Kalaburagi,2025-11-13,31.77
Cauliflower,Yadgir,2025-11-13,33.18
Cauliflower,Bidar,2025-11-13,28.91
Cauliflower,Vijayapura,2025-11-13,36.07
Cauliflower,Bagalkot,2025-11-13,29.29
Cauliflower,Belagavi,2025-11-13,35.94
Cauliflower,Dharwad,2025-11-13,30.11
Cauliflower,Gadag,2025-11-13,32.86
Cauliflower,Haveri,2025-11-13,27.57
Carrot,Bangalore Urban,2025-11-13,35.38
Carrot,Bangalore Rural,2025-11-13,38.76
Carrot,Mysuru,2025-11-13,38.79
Carrot,Mandya,2025-11-13,43.3
Carrot,Tumakuru,2025-11-13,33.67
Carrot,Kolar,2025-11-13,38.76
Carrot,Chikkaballapur,2025-11-13,32.39
Carrot,Ramanagara,2025-11-13,40.39
Carrot,Hassan,2025-11-13,35.3
Carrot,Chikkamagaluru,2025-11-13,33.71
Carrot,Kodagu,2025-11-13,40.85
Carrot,Dakshina Kannada,2025-11-13,36.9
Carrot,Udupi,2025-11-13,35.08
Carrot,Uttara Kannada,2025-11-13,35.98
Carrot,Shivamogga,2025-11-13,35.45
Carrot,Davangere,2025-11-13,37.42
Carrot,Chitradurga,2025-11-13,33.19
Carrot,Ballari,2025-11-13,37.39
Carrot,Koppal,2025-11-13,33.33
Carrot,Raichur,2025-11-13,35.01
Carrot,Kalaburagi,2025-11-13,35.92
Carrot,Yadgir,2025-11-13,38.2
Carrot,Bidar,2025-11-13,40.91
Carrot,Vijayapura,2025-11-13,34.17
Carrot,Bagalkot,2025-11-13,39.01
Carrot,Belagavi,2025-11-13,35.52
Carrot,Dharwad,2025-11-13,37.98
Carrot,Gadag,2025-11-13,38.15
Carrot,Haveri,2025-11-13,34.52
Brinjal,Bangalore Urban,2025-11-13,36.29
Brinjal,Bangalore Rural,2025-11-13,43.36
Brinjal,Mysuru,2025-11-13,38.32
Brinjal,Mandya,2025-11-13,34.55
Brinjal,Tumakuru,2025-11-13,40.7
Brinjal,Kolar,2025-11-13,40.35
Brinjal,Chikkaballapur,2025-11-13,35.42
Brinjal,Ramanagara,2025-11-13,36.48
Brinjal,Hassan,2025-11-13,36.79
Brinjal,Chikkamagaluru,2025-11-13,37.57
Brinjal,Kodagu,2025-11-13,34.77
Brinjal,Dakshina Kannada,2025-11-13,40.43
Brinjal,Udupi,2025-11-13,39.79
Brinjal,Uttara Kannada,2025-11-13,36.56
Brinjal,Shivamogga,2025-11-13,36.97
Brinjal,Davangere,2025-11-13,38.78
Brinjal,Chitradurga,2025-11-13,35.79
Brinjal,Ballari,2025-11-13,38.71
Brinjal,Koppal,2025-11-13,43.07
Brinjal,Raichur,2025-11-13,42.02
Brinjal,Kalaburagi,2025-11-13,37.22
Brinjal,Yadgir,2025-11-13,41.29
Brinjal,Bidar,2025-11-13,34.93
Brinjal,Vijayapura,2025-11-13,34.62
Brinjal,Bagalkot,2025-11-13,41.84
Brinjal,Belagavi,2025-11-13,36.48
Brinjal,Dharwad,2025-11-13,41.37
Brinjal,Gadag,2025-11-13,42.56
Brinjal,Haveri,2025-11-13,40.75
Capsicum,Bangalore Urban,2025-11-13,74.17
Capsicum,Bangalore Rural,2025-11-13,69.3
Capsicum,Mysuru,2025-11-13,74.66
Capsicum,Mandya,2025-11-13,73.32
Capsicum,Tumakuru,2025-11-13,77.17
Capsicum,Kolar,2025-11-13,83.15
Capsicum,Chikkaballapur,2025-11-13,73.42
Capsicum,Ramanagara,2025-11-13,77.52
Capsicum,Hassan,2025-11-13,72.49
Capsicum,Chikkamagaluru,2025-11-13,85.87
Capsicum,Kodagu,2025-11-13,71.91
Capsicum,Dakshina Kannada,2025-11-13,83.64
Capsicum,Udupi,2025-11-13,89.05
Capsicum,Uttara Kannada,2025-11-13,80.43
Capsicum,Shivamogga,2025-11-13,72.28
Capsicum,Davangere,2025-11-13,75.91
Capsicum,Chitradurga,2025-11-13,82.73
Capsicum,Ballari,2025-11-13,73.52
Capsicum,Koppal,2025-11-13,67.54
Capsicum,Raichur,2025-11-13,77.44
Capsicum,Kalaburagi,2025-11-13,74.69
Capsicum,Yadgir,2025-11-13,72.38
Capsicum,Bidar,2025-11-13,70.11
Capsicum,Vijayapura,2025-11-13,62.11
Capsicum,Bagalkot,2025-11-13,84.8
Capsicum,Belagavi,2025-11-13,87.5
Capsicum,Dharwad,2025-11-13,82.25
Capsicum,Gadag,2025-11-13,70.73
Capsicum,Haveri,2025-11-13,88.76
Cotton,Bangalore Urban,2025-11-13,54.52
Cotton,Bangalore Rural,2025-11-13,59.95
Cotton,Mysuru,2025-11-13,61.16
Cotton,Mandya,2025-11-13,62.43
Cotton,Tumakuru,2025-11-13,65.63
Cotton,Kolar,2025-11-13,58.77
Cotton,Chikkaballapur,2025-11-13,60.81
Cotton,Ramanagara,2025-11-13,72.03
Cotton,Hassan,2025-11-13,64.68
Cotton,Chikkamagaluru,2025-11-13,62.12
Cotton,Kodagu,2025-11-13,67.03
Cotton,Dakshina Kannada,2025-11-13,70.49
Cotton,Udupi,2025-11-13,62.01
Cotton,Uttara Kannada,2025-11-13,64.16
Cotton,Shivamogga,2025-11-13,68.09
Cotton,Davangere,2025-11-13,52.8
Cotton,Chitradurga,2025-11-13,56.09
Cotton,Ballari,2025-11-13,65.48
Cotton,Koppal,2025-11-13,65.41
Cotton,Raichur,2025-11-13,65.22
Cotton,Kalaburagi,2025-11-13,70.75
Cotton,Yadgir,2025-11-13,56.18
Cotton,Bidar,2025-11-13,65.75
Cotton,Vijayapura,2025-11-13,59.61
Cotton,Bagalkot,2025-11-13,65.39
Cotton,Belagavi,2025-11-13,56.67
Cotton,Dharwad,2025-11-13,73.87
Cotton,Gadag,2025-11-13,57.71
Cotton,Haveri,2025-11-13,69.92
Sugarcane,Bangalore Urban,2025-11-13,5.26
Sugarcane,Bangalore Rural,2025-11-13,5.36
Sugarcane,Mysuru,2025-11-13,6.33
Sugarcane,Mandya,2025-11-13,6.43
Sugarcane,Tumakuru,2025-11-13,5.55
Sugarcane,Kolar,2025-11-13,4.51
Sugarcane,Chikkaballapur,2025-11-13,5.37
Sugarcane,Ramanagara,2025-11-13,4.94
Sugarcane,Hassan,2025-11-13,5.46
Sugarcane,Chikkamagaluru,2025-11-13,4.85
Sugarcane,Kodagu,2025-11-13,5.46
Sugarcane,Dakshina Kannada,2025-11-13,6.07
Sugarcane,Udupi,2025-11-13,5.39
Sugarcane,Uttara Kannada,2025-11-13,5.36
Sugarcane,Shivamogga,2025-11-13,5.63
Sugarcane,Davangere,2025-11-13,4.92
Sugarcane,Chitradurga,2025-11-13,6.22
Sugarcane,Ballari,2025-11-13,5.87
Sugarcane,Koppal,2025-11-13,6.6
Sugarcane,Raichur,2025-11-13,5.54
Sugarcane,Kalaburagi,2025-11-13,5.59
Sugarcane,Yadgir,2025-11-13,5.28
Sugarcane,Bidar,2025-11-13,5.86
Sugarcane,Vijayapura,2025-11-13,5.7
Sugarcane,Bagalkot,2025-11-13,5.68
Sugarcane,Belagavi,2025-11-13,5.13
Sugarcane,Dharwad,2025-11-13,5.11
Sugarcane,Gadag,2025-11-13,5.56
Sugarcane,Haveri,2025-11-13,5.39
Maize,Bangalore Urban,2025-11-13,18.05
Maize,Bangalore Rural,2025-11-13,22.12
Maize,Mysuru,2025-11-13,20.33
Maize,Mandya,2025-11-13,19.33
Maize,Tumakuru,2025-11-13,18.86
Maize,Kolar,2025-11-13,21.79
Maize,Chikkaballapur,2025-11-13,18.9
Maize,Ramanagara,2025-11-13,21.75
Maize,Hassan,2025-11-13,19.48
Maize,Chikkamagaluru,2025-11-13,22.36
Maize,Kodagu,2025-11-13,18.57
Maize,Dakshina Kannada,2025-11-13,18.23
Maize,Udupi,2025-11-13,19.94
Maize,Uttara Kannada,2025-11-13,20.1
Maize,Shivamogga,2025-11-13,25.75
Maize,Davangere,2025-11-13,20.6
Maize,Chitradurga,2025-11-13,20.14
Maize,Ballari,2025-11-13,21.7
Maize,Koppal,2025-11-13,21.06
Maize,Raichur,2025-11-13,20.17
Maize,Kalaburagi,2025-11-13,17.54
Maize,Yadgir,2025-11-13,17.66
Maize,Bidar,2025-11-13,20.45
Maize,Vijayapura,2025-11-13,21.46
Maize,Bagalkot,2025-11-13,18.9
Maize,Belagavi,2025-11-13,18.39
Maize,Dharwad,2025-11-13,22.65
Maize,Gadag,2025-11-13,22.95
Maize,Haveri,2025-11-13,21.89
Rice,Bangalore Urban,2025-11-13,26.8
Rice,Bangalore Rural,2025-11-13,29.27
Rice,Mysuru,2025-11-13,24.12
Rice,Mandya,2025-11-13,28.59
Rice,Tumakuru,2025-11-13,27.4
Rice,Kolar,2025-11-13,23.69
Rice,Chikkaballapur,2025-11-13,25.69
Rice,Ramanagara,2025-11-13,28.53
Rice,Hassan,2025-11-13,30.43
Rice,Chikkamagaluru,2025-11-13,25.84
Rice,Kodagu,2025-11-13,25.25
Rice,Dakshina Kannada,2025-11-13,27.15
Rice,Udupi,2025-11-13,25.27
Rice,Uttara Kannada,2025-11-13,24.71
Rice,Shivamogga,2025-11-13,25.46
Rice,Davangere,2025-11-13,25.99
Rice,Chitradurga,2025-11-13,29.88
Rice,Ballari,2025-11-13,25.95
Rice,Koppal,2025-11-13,27.68
Rice,Raichur,2025-11-13,26.21
Rice,Kalaburagi,2025-11-13,25.38
Rice,Yadgir,2025-11-13,29.75
Rice,Bidar,2025-11-13,23.43
Rice,Vijayapura,2025-11-13,29.01
Rice,Bagalkot,2025-11-13,27.03
Rice,Belagavi,2025-11-13,24.58
Rice,Dharwad,2025-11-13,26.17
Rice,Gadag,2025-11-13,26.93
Rice,Haveri,2025-11-13,27.54
Wheat,Bangalore Urban,2025-11-13,22.92
Wheat,Bangalore Rural,2025-11-13,23.39
Wheat,Mysuru,2025-11-13,22.8
Wheat,Mandya,2025-11-13,22.49
Wheat,Tumakuru,2025-11-13,23.92
Wheat,Kolar,2025-11-13,23.15
Wheat,Chikkaballapur,2025-11-13,22.09
Wheat,Ramanagara,2025-11-13,23.23
Wheat,Hassan,2025-11-13,22.53
Wheat,Chikkamagaluru,2025-11-13,24.88
Wheat,Kodagu,2025-11-13,21.35
Wheat,Dakshina Kannada,2025-11-13,20.87
Wheat,Udupi,2025-11-13,23.87
Wheat,Uttara Kannada,2025-11-13,25.29
Wheat,Shivamogga,2025-11-13,24.16
Wheat,Davangere,2025-11-13,23.28
Wheat,Chitradurga,2025-11-13,22.22
Wheat,Ballari,2025-11-13,21.35
Wheat,Koppal,2025-11-13,26.79
Wheat,Raichur,2025-11-13,26.84
Wheat,Kalaburagi,2025-11-13,20.67
Wheat,Yadgir,2025-11-13,23.38
Wheat,Bidar,2025-11-13,24.33
Wheat,Vijayapura,2025-11-13,21.04
Wheat,Bagalkot,2025-11-13,25.08
Wheat,Belagavi,2025-11-13,20.61
Wheat,Dharwad,2025-11-13,22.56
Wheat,Gadag,2025-11-13,22.38
Wheat,Haveri,2025-11-13,25.23
Ragi,Bangalore Urban,2025-11-13,27.32
Ragi,Bangalore Rural,2025-11-13,30.56
Ragi,Mysuru,2025-11-13,33.39
Ragi,Mandya,2025-11-13,27.91
Ragi,Tumakuru,2025-11-13,29.4
Ragi,Kolar,2025-11-13,27.48
Ragi,Chikkaballapur,2025-11-13,28.97
Ragi,Ramanagara,2025-11-13,29.27
Ragi,Hassan,2025-11-13,27.32
Ragi,Chikkamagaluru,2025-11-13,28.69
Ragi,Kodagu,2025-11-13,27.92
Ragi,Dakshina Kannada,2025-11-13,24.76
Ragi,Udupi,2025-11-13,28.88
Ragi,Uttara Kannada,2025-11-13,24.36
Ragi,Shivamogga,2025-11-13,28.52
Ragi,Davangere,2025-11-13,26.26
Ragi,Chitradurga,2025-11-13,28.63
Ragi,Ballari,2025-11-13,30.76
Ragi,Koppal,2025-11-13,25.78
Ragi,Raichur,2025-11-13,28.07
Ragi,Kalaburagi,2025-11-13,24.34
Ragi,Yadgir,2025-11-13,26.18
Ragi,Bidar,2025-11-13,28.29
Ragi,Vijayapura,2025-11-13,25.12
Ragi,Bagalkot,2025-11-13,30.02
Ragi,Belagavi,2025-11-13,28.95
Ragi,Dharwad,2025-11-13,28.82
Ragi,Gadag,2025-11-13,26.79
Ragi,Haveri,2025-11-13,27.14
Groundnut,Bangalore Urban,2025-11-13,54.56
Groundnut,Bangalore Rural,2025-11-13,51.78
Groundnut,Mysuru,2025-11-13,47.51
Groundnut,Mandya,2025-11-13,44.74
Groundnut,Tumakuru,2025-11-13,49.2
Groundnut,Kolar,2025-11-13,51.6
Groundnut,Chikkaballapur,2025-11-13,54.86
Groundnut,Ramanagara,2025-11-13,50.65
Groundnut,Hassan,2025-11-13,53.28
Groundnut,Chikkamagaluru,2025-11-13,56.27
Groundnut,Kodagu,2025-11-13,52.36
Groundnut,Dakshina Kannada,2025-11-13,48.51
Groundnut,Udupi,2025-11-13,42.06
Groundnut,Uttara Kannada,2025-11-13,53.97
Groundnut,Shivamogga,2025-11-13,43.81
Groundnut,Davangere,2025-11-13,55.87
Groundnut,Chitradurga,2025-11-13,56.93
Groundnut,Ballari,2025-11-13,54.62
Groundnut,Koppal,2025-11-13,50.12
Groundnut,Raichur,2025-11-13,47.74
Groundnut,Kalaburagi,2025-11-13,50.39
Groundnut,Yadgir,2025-11-13,47.86
Groundnut,Bidar,2025-11-13,52.56
Groundnut,Vijayapura,2025-11-13,46.43
Groundnut,Bagalkot,2025-11-13,48.44
Groundnut,Belagavi,2025-11-13,45.55
Groundnut,Dharwad,2025-11-13,52.65
Groundnut,Gadag,2025-11-13,50.31
Groundnut,Haveri,2025-11-13,46.13
Sunflower,Bangalore Urban,2025-11-13,37.66
Sunflower,Bangalore Rural,2025-11-13,41.83
Sunflower,Mysuru,2025-11-13,37.47
Sunflower,Mandya,2025-11-13,39.17
Sunflower,Tumakuru,2025-11-13,38.48
Sunflower,Kolar,2025-11-13,38.77
Sunflower,Chikkaballapur,2025-11-13,43.43
Sunflower,Ramanagara,2025-11-13,40.22
Sunflower,Hassan,2025-11-13,40.89
Sunflower,Chikkamagaluru,2025-11-13,44.55
Sunflower,Kodagu,2025-11-13,38.21
Sunflower,Dakshina Kannada,2025-11-13,45.74
Sunflower,Udupi,2025-11-13,41.76
Sunflower,Uttara Kannada,2025-11-13,42.66
Sunflower,Shivamogga,2025-11-13,36.24
Sunflower,Davangere,2025-11-13,39.58
Sunflower,Chitradurga,2025-11-13,42.14
Sunflower,Ballari,2025-11-13,45.82
Sunflower,Koppal,2025-11-13,42.91
Sunflower,Raichur,2025-11-13,39.58
Sunflower,Kalaburagi,2025-11-13,44.7
Sunflower,Yadgir,2025-11-13,35.92
Sunflower,Bidar,2025-11-13,41.94
Sunflower,Vijayapura,2025-11-13,46.92
Sunflower,Bagalkot,2025-11-13,41.77
Sunflower,Belagavi,2025-11-13,44.8
Sunflower,Dharwad,2025-11-13,41.43
Sunflower,Gadag,2025-11-13,38.96
Sunflower,Haveri,2025-11-13,44.53
Turmeric,Bangalore Urban,2025-11-13,111.32
Turmeric,Bangalore Rural,2025-11-13,124.12
Turmeric,Mysuru,2025-11-13,130.2
Turmeric,Mandya,2025-11-13,121.53
Turmeric,Tumakuru,2025-11-13,136.36
Turmeric,Kolar,2025-11-13,133.91
Turmeric,Chikkaballapur,2025-11-13,124.37
Turmeric,Ramanagara,2025-11-13,127.49
Turmeric,Hassan,2025-11-13,127.1
Turmeric,Chikkamagaluru,2025-11-13,145.91
Turmeric,Kodagu,2025-11-13,135.06
Turmeric,Dakshina Kannada,2025-11-13,140.36
Turmeric,Udupi,2025-11-13,118.99
Turmeric,Uttara Kannada,2025-11-13,127.59
Turmeric,Shivamogga,2025-11-13,125.42
Turmeric,Davangere,2025-11-13,150.56
Turmeric,Chitradurga,2025-11-13,114.15
Turmeric,Ballari,2025-11-13,118.84
Turmeric,Koppal,2025-11-13,154.41
Turmeric,Raichur,2025-11-13,123.72
Turmeric,Kalaburagi,2025-11-13,135.79
Turmeric,Yadgir,2025-11-13,108.66
Turmeric,Bidar,2025-11-13,137.94
Turmeric,Vijayapura,2025-11-13,127.76
Turmeric,Bagalkot,2025-11-13,146.7
Turmeric,Belagavi,2025-11-13,128.8
Turmeric,Dharwad,2025-11-13,147.1
Turmeric,Gadag,2025-11-13,140.05
Turmeric,Haveri,2025-11-13,131.95
Ginger,Bangalore Urban,2025-11-13,148.55
Ginger,Bangalore Rural,2025-11-13,163.56
Ginger,Mysuru,2025-11-13,152.79
Ginger,Mandya,2025-11-13,166.25
Ginger,Tumakuru,2025-11-13,130.1
Ginger,Kolar,2025-11-13,143.16
Ginger,Chikkaballapur,2025-11-13,151.12
Ginger,Ramanagara,2025-11-13,166.05
Ginger,Hassan,2025-11-13,141.32
Ginger,Chikkamagaluru,2025-11-13,141.58
Ginger,Kodagu,2025-11-13,153.07
Ginger,Dakshina Kannada,2025-11-13,126.53
Ginger,Udupi,2025-11-13,156.86
Ginger,Uttara Kannada,2025-11-13,143.43
Ginger,Shivamogga,2025-11-13,145.95
Ginger,Davangere,2025-11-13,145.13
Ginger,Chitradurga,2025-11-13,141.62
Ginger,Ballari,2025-11-13,147.25
Ginger,Koppal,2025-11-13,161.28
Ginger,Raichur,2025-11-13,152.81
Ginger,Kalaburagi,2025-11-13,156.21
Ginger,Yadgir,2025-11-13,154.24
Ginger,Bidar,2025-11-13,160.08
Ginger,Vijayapura,2025-11-13,163.56
Ginger,Bagalkot,2025-11-13,152.68
Ginger,Belagavi,2025-11-13,169.15
Ginger,Dharwad,2025-11-13,143.2
Ginger,Gadag,2025-11-13,157.39
Ginger,Haveri,2025-11-13,150.38
Tomato,Bangalore Urban,2025-11-14,34.66
Tomato,Bangalore Rural,2025-11-14,36.85
Tomato,Mysuru,2025-11-14,33.1
Tomato,Mandya,2025-11-14,33.08
Tomato,Tumakuru,2025-11-14,37.65
Tomato,Kolar,2025-11-14,35.6
Tomato,Chikkaballapur,2025-11-14,37.12
Tomato,Ramanagara,2025-11-14,36.59
Tomato,Hassan,2025-11-14,38.52
Tomato,Chikkamagaluru,2025-11-14,36.25
Tomato,Kodagu,2025-11-14,29.52
Tomato,Dakshina Kannada,2025-11-14,33.06
Tomato,Udupi,2025-11-14,35.68
Tomato,Uttara Kannada,2025-11-14,33.41
Tomato,Shivamogga,2025-11-14,39.73
Tomato,Davangere,2025-11-14,40.7
Tomato,Chitradurga,2025-11-14,37.44
Tomato,Ballari,2025-11-14,36.34
Tomato,Koppal,2025-11-14,34.27
Tomato,Raichur,2025-11-14,36.26
Tomato,Kalaburagi,2025-11-14,34.57
Tomato,Yadgir,2025-11-14,34.13
Tomato,Bidar,2025-11-14,41.25
Tomato,Vijayapura,2025-11-14,37.46
Tomato,Bagalkot,2025-11-14,38.05
Tomato,Belagavi,2025-11-14,33.59
Tomato,Dharwad,2025-11-14,34.91
Tomato,Gadag,2025-11-14,41.79
Tomato,Haveri,2025-11-14,29.56
Onion,Bangalore Urban,2025-11-14,32.24
Onion,Bangalore Rural,2025-11-14,29.48
Onion,Mysuru,2025-11-14,28.35
Onion,Mandya,2025-11-14,27.11
Onion,Tumakuru,2025-11-14,26.69
Onion,Kolar,2025-11-14,22.94
Onion,Chikkaballapur,2025-11-14,31.6
Onion,Ramanagara,2025-11-14,29.29
Onion,Hassan,2025-11-14,29.59
Onion,Chikkamagaluru,2025-11-14,26.53
Onion,Kodagu,2025-11-14,32.18
Onion,Dakshina Kannada,2025-11-14,31.37
Onion,Udupi,2025-11-14,32.37
Onion,Uttara Kannada,2025-11-14,27.63
Onion,Shivamogga,2025-11-14,29.96
Onion,Davangere,2025-11-14,27.66
Onion,Chitradurga,2025-11-14,27.58
Onion,Ballari,2025-11-14,29.27
Onion,Koppal,2025-11-14,29.29
Onion,Raichur,2025-11-14,26.44
Onion,Kalaburagi,2025-11-14,26.94
Onion,Yadgir,2025-11-14,29.04
Onion,Bidar,2025-11-14,28.75
Onion,Vijayapura,2025-11-14,27.76
Onion,Bagalkot,2025-11-14,24.65
Onion,Belagavi,2025-11-14,30.02
Onion,Dharwad,2025-11-14,28.71
Onion,Gadag,2025-11-14,28.74
Onion,Haveri,2025-11-14,26.34
Potato,Bangalore Urban,2025-11-14,25.88
Potato,Bangalore Rural,2025-11-14,23.67
Potato,Mysuru,2025-11-14,25.73
Potato,Mandya,2025-11-14,29.53
Potato,Tumakuru,2025-11-14,25.41
Potato,Kolar,2025-11-14,27.83
Potato,Chikkaballapur,2025-11-14,27.33
Potato,Ramanagara,2025-11-14,25.83
Potato,Hassan,2025-11-14,21.66
Potato,Chikkamagaluru,2025-11-14,25.06
Potato,Kodagu,2025-11-14,25.07
Potato,Dakshina Kannada,2025-11-14,24.63
Potato,Udupi,2025-11-14,28.72
Potato,Uttara Kannada,2025-11-14,22.52
Potato,Shivamogga,2025-11-14,25.65
Potato,Davangere,2025-11-14,27.6
Potato,Chitradurga,2025-11-14,25.3
Potato,Ballari,2025-11-14,24.05
Potato,Koppal,2025-11-14,22.59
Potato,Raichur,2025-11-14,24.46
Potato,Kalaburagi,2025-11-14,26.11
Potato,Yadgir,2025-11-14,20.95
Potato,Bidar,2025-11-14,23.67
Potato,Vijayapura,2025-11-14,29.77
Potato,Bagalkot,2025-11-14,27.74
Potato,Belagavi,2025-11-14,29.01
Potato,Dharwad,2025-11-14,27.23
Potato,Gadag,2025-11-14,26.43
Potato,Haveri,2025-11-14,25.29
Chilli,Bangalore Urban,2025-11-14,100.14
Chilli,Bangalore Rural,2025-11-14,112.83
Chilli,Mysuru,2025-11-14,121.03
Chilli,Mandya,2025-11-14,104.15
Chilli,Tumakuru,2025-11-14,117.41
Chilli,Kolar,2025-11-14,125.26
Chilli,Chikkaballapur,2025-11-14,118.21
Chilli,Ramanagara,2025-11-14,118.71
Chilli,Hassan,2025-11-14,113.6
Chilli,Chikkamagaluru,2025-11-14,99.56
Chilli,Kodagu,2025-11-14,110.51
Chilli,Dakshina Kannada,2025-11-14,108.76
Chilli,Udupi,2025-11-14,106.53
Chilli,Uttara Kannada,2025-11-14,104.63
Chilli,Shivamogga,2025-11-14,121.49
Chilli,Davangere,2025-11-14,85.97
Chilli,Chitradurga,2025-11-14,134.34
Chilli,Ballari,2025-11-14,117.81
Chilli,Koppal,2025-11-14,108.97
Chilli,Raichur,2025-11-14,105.18
Chilli,Kalaburagi,2025-11-14,94.5
Chilli,Yadgir,2025-11-14,132.39
Chilli,Bidar,2025-11-14,103.9
Chilli,Vijayapura,2025-11-14,113.03
Chilli,Bagalkot,2025-11-14,116.16
Chilli,Belagavi,2025-11-14,104.77
Chilli,Dharwad,2025-11-14,107.98
Chilli,Gadag,2025-11-14,97.36
Chilli,Haveri,2025-11-14,105.78
Beans,Bangalore Urban,2025-11-14,57.44
Beans,Bangalore Rural,2025-11-14,56.03
